country,year,sex,age,suicides_no,population,suicides_per_100k pop,country-year, gdp_for_year ($) ,gdp_per_capita,generation
Argentina,2008,male,55-74 years,463,2630686,17.6,Argentina2008,"361,558,037,110",9843,Silent
Argentina,2008,male,25-34 years,531,3172743,16.74,Argentina2008,"361,558,037,110",9843,Generation X
Argentina,2008,male,35-54 years,582,4496672,12.94,Argentina2008,"361,558,037,110",9843,Boomers
Argentina,2008,female,15-24 years,180,3319037,5.42,Argentina2008,"361,558,037,110",9843,Millenials
Argentina,2008,female,35-54 years,173,4660022,3.71,Argentina2008,"361,558,037,110",9843,Boomers
Argentina,2008,female,55-74 years,108,3088727,3.5,Argentina2008,"361,558,037,110",9843,Silent
Argentina,2008,female,75+ years,36,1188016,3.03,Argentina2008,"361,558,037,110",9843,Silent
Argentina,2008,female,25-34 years,94,3159967,2.97,Argentina2008,"361,558,037,110",9843,Generation X
Argentina,2008,male,5-14 years,39,3539110,1.1,Argentina2008,"361,558,037,110",9843,Generation Z
Argentina,2008,female,5-14 years,20,3422263,0.58,Argentina2008,"361,558,037,110",9843,Generation Z
Argentina,2009,male,75+ years,177,653486,27.09,Argentina2009,"332,976,484,578",8961,Silent
Argentina,2009,male,15-24 years,609,3436265,17.72,Argentina2009,"332,976,484,578",8961,Millenials
Argentina,2009,male,55-74 years,434,2683502,16.17,Argentina2009,"332,976,484,578",8961,Silent
Argentina,2009,male,25-34 years,504,3210244,15.7,Argentina2009,"332,976,484,578",8961,Generation X
Argentina,2009,male,35-54 years,542,4566645,11.87,Argentina2009,"332,976,484,578",8961,Boomers
Argentina,2009,female,15-24 years,164,3342385,4.91,Argentina2009,"332,976,484,578",8961,Millenials
Argentina,2009,female,55-74 years,112,3148915,3.56,Argentina2009,"332,976,484,578",8961,Silent
Argentina,2009,female,25-34 years,105,3189773,3.29,Argentina2009,"332,976,484,578",8961,Generation X
Argentina,2009,female,35-54 years,150,4726814,3.17,Argentina2009,"332,976,484,578",8961,Boomers
Argentina,2009,female,75+ years,25,1211934,2.06,Argentina2009,"332,976,484,578",8961,Silent
Argentina,2009,male,5-14 years,34,3553154,0.96,Argentina2009,"332,976,484,578",8961,Generation Z
Argentina,2009,female,5-14 years,28,3434884,0.82,Argentina2009,"332,976,484,578",8961,Generation Z
Argentina,2010,male,75+ years,206,657096,31.35,Argentina2010,"423,627,422,092",11273,Silent
Argentina,2010,male,15-24 years,683,3455127,19.77,Argentina2010,"423,627,422,092",11273,Millenials
Argentina,2010,male,25-34 years,485,3237957,14.98,Argentina2010,"423,627,422,092",11273,Generation X
Argentina,2010,male,55-74 years,397,2740656,14.49,Argentina2010,"423,627,422,092",11273,Silent
Argentina,2010,male,35-54 years,573,4648068,12.33,Argentina2010,"423,627,422,092",11273,Generation X
Argentina,2010,female,15-24 years,150,3358103,4.47,Argentina2010,"423,627,422,092",11273,Millenials
Argentina,2010,female,35-54 years,162,4804030,3.37,Argentina2010,"423,627,422,092",11273,Generation X
Argentina,2010,female,25-34 years,101,3210247,3.15,Argentina2010,"423,627,422,092",11273,Generation X
Argentina,2010,female,55-74 years,99,3212253,3.08,Argentina2010,"423,627,422,092",11273,Silent
Argentina,2010,female,75+ years,34,1234182,2.75,Argentina2010,"423,627,422,092",11273,Silent
Argentina,2010,male,5-14 years,33,3570316,0.92,Argentina2010,"423,627,422,092",11273,Generation Z
Argentina,2010,female,5-14 years,20,3450419,0.58,Argentina2010,"423,627,422,092",11273,Generation Z
Argentina,2011,male,75+ years,178,674738,26.38,Argentina2011,"530,163,281,575",13946,Silent
Argentina,2011,male,15-24 years,693,3471151,19.96,Argentina2011,"530,163,281,575",13946,Millenials
Argentina,2011,male,25-34 years,510,3258804,15.65,Argentina2011,"530,163,281,575",13946,Millenials
Argentina,2011,male,55-74 years,416,2788575,14.92,Argentina2011,"530,163,281,575",13946,Boomers
Argentina,2011,male,35-54 years,504,4738525,10.64,Argentina2011,"530,163,281,575",13946,Generation X
Argentina,2011,female,15-24 years,172,3372659,5.1,Argentina2011,"530,163,281,575",13946,Millenials
Argentina,2011,female,35-54 years,157,4893085,3.21,Argentina2011,"530,163,281,575",13946,Generation X
Argentina,2011,female,25-34 years,102,3224774,3.16,Argentina2011,"530,163,281,575",13946,Millenials
Argentina,2011,female,55-74 years,93,3268753,2.85,Argentina2011,"530,163,281,575",13946,Boomers
Argentina,2011,female,75+ years,30,1260121,2.38,Argentina2011,"530,163,281,575",13946,Silent
Argentina,2011,female,5-14 years,29,3472180,0.84,Argentina2011,"530,163,281,575",13946,Generation Z
Argentina,2011,male,5-14 years,28,3592374,0.78,Argentina2011,"530,163,281,575",13946,Generation Z
Argentina,2012,male,75+ years,225,688560,32.68,Argentina2012,"545,982,375,701",14203,Silent
Argentina,2012,male,15-24 years,745,3480902,21.4,Argentina2012,"545,982,375,701",14203,Millenials
Argentina,2012,male,25-34 years,616,3268154,18.85,Argentina2012,"545,982,375,701",14203,Millenials
Argentina,2012,male,55-74 years,451,2839783,15.88,Argentina2012,"545,982,375,701",14203,Boomers
Argentina,2012,male,35-54 years,554,4841057,11.44,Argentina2012,"545,982,375,701",14203,Generation X
Argentina,2012,female,15-24 years,204,3380770,6.03,Argentina2012,"545,982,375,701",14203,Millenials
Argentina,2012,female,35-54 years,164,4993138,3.28,Argentina2012,"545,982,375,701",14203,Generation X
Argentina,2012,female,55-74 years,108,3328463,3.24,Argentina2012,"545,982,375,701",14203,Boomers
Argentina,2012,female,25-34 years,102,3228400,3.16,Argentina2012,"545,982,375,701",14203,Millenials
Argentina,2012,female,75+ years,33,1282726,2.57,Argentina2012,"545,982,375,701",14203,Silent
Argentina,2012,male,5-14 years,29,3615254,0.8,Argentina2012,"545,982,375,701",14203,Generation Z
Argentina,2012,female,5-14 years,17,3494571,0.49,Argentina2012,"545,982,375,701",14203,Generation Z
Argentina,2013,male,75+ years,168,699046,24.03,Argentina2013,"552,025,140,252",14206,Silent
Argentina,2013,male,15-24 years,696,3486661,19.96,Argentina2013,"552,025,140,252",14206,Millenials
Argentina,2013,male,25-34 years,499,3271373,15.25,Argentina2013,"552,025,140,252",14206,Millenials
Argentina,2013,male,55-74 years,398,2894129,13.75,Argentina2013,"552,025,140,252",14206,Boomers
Argentina,2013,male,35-54 years,604,4950850,12.2,Argentina2013,"552,025,140,252",14206,Generation X
Argentina,2013,female,15-24 years,167,3384642,4.93,Argentina2013,"552,025,140,252",14206,Millenials
Argentina,2013,female,25-34 years,102,3226464,3.16,Argentina2013,"552,025,140,252",14206,Millenials
Argentina,2013,female,35-54 years,157,5099167,3.08,Argentina2013,"552,025,140,252",14206,Generation X
Argentina,2013,female,55-74 years,102,3390673,3.01,Argentina2013,"552,025,140,252",14206,Boomers
Argentina,2013,female,75+ years,29,1303352,2.23,Argentina2013,"552,025,140,252",14206,Silent
Argentina,2013,female,5-14 years,32,3515742,0.91,Argentina2013,"552,025,140,252",14206,Generation Z
Argentina,2013,male,5-14 years,33,3637026,0.91,Argentina2013,"552,025,140,252",14206,Generation Z
Argentina,2014,male,75+ years,192,706897,27.16,Argentina2014,"526,319,673,732",13400,Silent
Argentina,2014,male,15-24 years,738,3492454,21.13,Argentina2014,"526,319,673,732",13400,Millenials
Argentina,2014,male,25-34 years,531,3276955,16.2,Argentina2014,"526,319,673,732",13400,Millenials
Argentina,2014,male,55-74 years,405,2951616,13.72,Argentina2014,"526,319,673,732",13400,Boomers
Argentina,2014,male,35-54 years,644,5060862,12.73,Argentina2014,"526,319,673,732",13400,Generation X
Argentina,2014,female,15-24 years,204,3388324,6.02,Argentina2014,"526,319,673,732",13400,Millenials
Argentina,2014,female,35-54 years,196,5203634,3.77,Argentina2014,"526,319,673,732",13400,Generation X
Argentina,2014,female,25-34 years,118,3227239,3.66,Argentina2014,"526,319,673,732",13400,Millenials
Argentina,2014,female,55-74 years,109,3454994,3.15,Argentina2014,"526,319,673,732",13400,Boomers
Argentina,2014,female,75+ years,25,1323654,1.89,Argentina2014,"526,319,673,732",13400,Silent
Argentina,2014,female,5-14 years,35,3533961,0.99,Argentina2014,"526,319,673,732",13400,Generation Z
Argentina,2014,male,5-14 years,34,3655965,0.93,Argentina2014,"526,319,673,732",13400,Generation Z
Argentina,2015,male,75+ years,245,712691,34.38,Argentina2015,"594,749,285,413",14981,Silent
Argentina,2015,male,15-24 years,656,3500580,18.74,Argentina2015,"594,749,285,413",14981,Millenials
Argentina,2015,male,55-74 years,431,3011963,14.31,Argentina2015,"594,749,285,413",14981,Boomers
Argentina,2015,male,25-34 years,465,3289927,14.13,Argentina2015,"594,749,285,413",14981,Millenials
Argentina,2015,male,35-54 years,633,5166179,12.25,Argentina2015,"594,749,285,413",14981,Generation X
Argentina,2015,female,15-24 years,153,3394201,4.51,Argentina2015,"594,749,285,413",14981,Millenials
Argentina,2015,female,55-74 years,125,3520779,3.55,Argentina2015,"594,749,285,413",14981,Boomers
Argentina,2015,female,25-34 years,114,3235582,3.52,Argentina2015,"594,749,285,413",14981,Millenials
Argentina,2015,female,35-54 years,166,5301368,3.13,Argentina2015,"594,749,285,413",14981,Generation X
Argentina,2015,female,75+ years,27,1344980,2.01,Argentina2015,"594,749,285,413",14981,Silent
Argentina,2015,male,5-14 years,39,3672155,1.06,Argentina2015,"594,749,285,413",14981,Generation Z
Argentina,2015,female,5-14 years,19,3549219,0.54,Argentina2015,"594,749,285,413",14981,Generation Z
Belize,1986,male,25-34 years,1,12100,8.26,Belize1986,"227,850,000",1552,Boomers
Belize,1986,female,15-24 years,1,17800,5.62,Belize1986,"227,850,000",1552,Generation X
Belize,1986,male,15-24 years,1,18200,5.49,Belize1986,"227,850,000",1552,Generation X
Belize,1986,female,25-34 years,0,12200,0,Belize1986,"227,850,000",1552,Boomers
Belize,1986,female,35-54 years,0,15500,0,Belize1986,"227,850,000",1552,Silent
Belize,1986,female,5-14 years,0,18300,0,Belize1986,"227,850,000",1552,Generation X
Belize,1986,female,55-74 years,0,8100,0,Belize1986,"227,850,000",1552,G.I. Generation
Belize,1986,female,75+ years,0,1700,0,Belize1986,"227,850,000",1552,G.I. Generation
Belize,1986,male,35-54 years,0,14800,0,Belize1986,"227,850,000",1552,Silent
Belize,1986,male,5-14 years,0,18900,0,Belize1986,"227,850,000",1552,Generation X
Belize,1986,male,55-74 years,0,7600,0,Belize1986,"227,850,000",1552,G.I. Generation
Belize,1986,male,75+ years,0,1600,0,Belize1986,"227,850,000",1552,G.I. Generation
Belize,1987,male,25-34 years,2,11815,16.93,Belize1987,"276,550,000",1920,Boomers
Belize,1987,male,35-54 years,1,10860,9.21,Belize1987,"276,550,000",1920,Silent
Belize,1987,male,15-24 years,1,18966,5.27,Belize1987,"276,550,000",1920,Generation X
Belize,1987,female,15-24 years,0,18791,0,Belize1987,"276,550,000",1920,Generation X
Belize,1987,female,25-34 years,0,11413,0,Belize1987,"276,550,000",1920,Boomers
Belize,1987,female,35-54 years,0,10635,0,Belize1987,"276,550,000",1920,Silent
Belize,1987,female,5-14 years,0,23345,0,Belize1987,"276,550,000",1920,Generation X
Belize,1987,female,55-74 years,0,5789,0,Belize1987,"276,550,000",1920,G.I. Generation
Belize,1987,female,75+ years,0,1535,0,Belize1987,"276,550,000",1920,G.I. Generation
Belize,1987,male,5-14 years,0,23793,0,Belize1987,"276,550,000",1920,Generation X
Belize,1987,male,55-74 years,0,5866,0,Belize1987,"276,550,000",1920,G.I. Generation
Belize,1987,male,75+ years,0,1261,0,Belize1987,"276,550,000",1920,G.I. Generation
Belize,1989,male,15-24 years,1,19396,5.16,Belize1989,"363,150,000",2372,Generation X
Belize,1989,female,15-24 years,0,19271,0,Belize1989,"363,150,000",2372,Generation X
Belize,1989,female,25-34 years,0,12799,0,Belize1989,"363,150,000",2372,Boomers
Belize,1989,female,35-54 years,0,11526,0,Belize1989,"363,150,000",2372,Silent
Belize,1989,female,5-14 years,0,24677,0,Belize1989,"363,150,000",2372,Generation X
Belize,1989,female,55-74 years,0,6024,0,Belize1989,"363,150,000",2372,G.I. Generation
Belize,1989,female,75+ years,0,1658,0,Belize1989,"363,150,000",2372,G.I. Generation
Belize,1989,male,25-34 years,0,13293,0,Belize1989,"363,150,000",2372,Boomers
Belize,1989,male,35-54 years,0,11805,0,Belize1989,"363,150,000",2372,Silent
Belize,1989,male,5-14 years,0,25197,0,Belize1989,"363,150,000",2372,Generation X
Belize,1989,male,55-74 years,0,6087,0,Belize1989,"363,150,000",2372,G.I. Generation
Belize,1989,male,75+ years,0,1355,0,Belize1989,"363,150,000",2372,G.I. Generation
Belize,1990,male,55-74 years,1,6300,15.87,Belize1990,"413,050,000",2614,G.I. Generation
Belize,1990,male,35-54 years,1,11300,8.85,Belize1990,"413,050,000",2614,Silent
Belize,1990,female,15-24 years,1,20100,4.98,Belize1990,"413,050,000",2614,Generation X
Belize,1990,female,25-34 years,0,13100,0,Belize1990,"413,050,000",2614,Boomers
Belize,1990,female,35-54 years,0,11000,0,Belize1990,"413,050,000",2614,Silent
Belize,1990,female,5-14 years,0,26200,0,Belize1990,"413,050,000",2614,Generation X
Belize,1990,female,55-74 years,0,6100,0,Belize1990,"413,050,000",2614,G.I. Generation
Belize,1990,female,75+ years,0,1700,0,Belize1990,"413,050,000",2614,G.I. Generation
Belize,1990,male,15-24 years,0,20300,0,Belize1990,"413,050,000",2614,Generation X
Belize,1990,male,25-34 years,0,13500,0,Belize1990,"413,050,000",2614,Boomers
Belize,1990,male,5-14 years,0,26900,0,Belize1990,"413,050,000",2614,Generation X
Belize,1990,male,75+ years,0,1500,0,Belize1990,"413,050,000",2614,G.I. Generation
Belize,1991,male,55-74 years,1,6500,15.38,Belize1991,"444,720,750",2742,Silent
Belize,1991,male,35-54 years,1,11700,8.55,Belize1991,"444,720,750",2742,Boomers
Belize,1991,female,15-24 years,0,20600,0,Belize1991,"444,720,750",2742,Generation X
Belize,1991,female,25-34 years,0,13700,0,Belize1991,"444,720,750",2742,Boomers
Belize,1991,female,35-54 years,0,11400,0,Belize1991,"444,720,750",2742,Boomers
Belize,1991,female,5-14 years,0,26500,0,Belize1991,"444,720,750",2742,Millenials
Belize,1991,female,55-74 years,0,6300,0,Belize1991,"444,720,750",2742,Silent
Belize,1991,female,75+ years,0,1800,0,Belize1991,"444,720,750",2742,G.I. Generation
Belize,1991,male,15-24 years,0,20800,0,Belize1991,"444,720,750",2742,Generation X
Belize,1991,male,25-34 years,0,14200,0,Belize1991,"444,720,750",2742,Boomers
Belize,1991,male,5-14 years,0,27200,0,Belize1991,"444,720,750",2742,Millenials
Belize,1991,male,75+ years,0,1500,0,Belize1991,"444,720,750",2742,G.I. Generation
Belize,1993,male,25-34 years,1,15400,6.49,Belize1993,"559,858,250",3278,Boomers
Belize,1993,female,15-24 years,0,21900,0,Belize1993,"559,858,250",3278,Generation X
Belize,1993,female,25-34 years,0,15000,0,Belize1993,"559,858,250",3278,Boomers
Belize,1993,female,35-54 years,0,12200,0,Belize1993,"559,858,250",3278,Boomers
Belize,1993,female,5-14 years,0,27100,0,Belize1993,"559,858,250",3278,Millenials
Belize,1993,female,55-74 years,0,6600,0,Belize1993,"559,858,250",3278,Silent
Belize,1993,female,75+ years,0,1800,0,Belize1993,"559,858,250",3278,G.I. Generation
Belize,1993,male,15-24 years,0,22100,0,Belize1993,"559,858,250",3278,Generation X
Belize,1993,male,35-54 years,0,12700,0,Belize1993,"559,858,250",3278,Boomers
Belize,1993,male,5-14 years,0,27800,0,Belize1993,"559,858,250",3278,Millenials
Belize,1993,male,55-74 years,0,6600,0,Belize1993,"559,858,250",3278,Silent
Belize,1993,male,75+ years,0,1600,0,Belize1993,"559,858,250",3278,G.I. Generation
Belize,1994,male,75+ years,1,1559,64.14,Belize1994,"580,863,700",3399,G.I. Generation
Belize,1994,female,75+ years,1,1912,52.3,Belize1994,"580,863,700",3399,G.I. Generation
Belize,1994,male,35-54 years,3,14798,20.27,Belize1994,"580,863,700",3399,Boomers
Belize,1994,male,55-74 years,1,6725,14.87,Belize1994,"580,863,700",3399,Silent
Belize,1994,male,25-34 years,2,15207,13.15,Belize1994,"580,863,700",3399,Boomers
Belize,1994,female,15-24 years,0,19476,0,Belize1994,"580,863,700",3399,Generation X
Belize,1994,female,25-34 years,0,15024,0,Belize1994,"580,863,700",3399,Boomers
Belize,1994,female,35-54 years,0,14336,0,Belize1994,"580,863,700",3399,Boomers
Belize,1994,female,5-14 years,0,27520,0,Belize1994,"580,863,700",3399,Millenials
Belize,1994,female,55-74 years,0,6622,0,Belize1994,"580,863,700",3399,Silent
Belize,1994,male,15-24 years,0,19565,0,Belize1994,"580,863,700",3399,Generation X
Belize,1994,male,5-14 years,0,28130,0,Belize1994,"580,863,700",3399,Millenials
Belize,1995,male,75+ years,1,1600,62.5,Belize1995,"620,140,400",3436,G.I. Generation
Belize,1995,male,25-34 years,4,16500,24.24,Belize1995,"620,140,400",3436,Generation X
Belize,1995,male,35-54 years,3,14000,21.43,Belize1995,"620,140,400",3436,Boomers
Belize,1995,male,15-24 years,4,23500,17.02,Belize1995,"620,140,400",3436,Generation X
Belize,1995,male,55-74 years,1,6900,14.49,Belize1995,"620,140,400",3436,Silent
Belize,1995,female,15-24 years,1,23300,4.29,Belize1995,"620,140,400",3436,Generation X
Belize,1995,female,25-34 years,0,16200,0,Belize1995,"620,140,400",3436,Generation X
Belize,1995,female,35-54 years,0,13500,0,Belize1995,"620,140,400",3436,Boomers
Belize,1995,female,5-14 years,0,27700,0,Belize1995,"620,140,400",3436,Millenials
Belize,1995,female,55-74 years,0,6800,0,Belize1995,"620,140,400",3436,Silent
Belize,1995,female,75+ years,0,1900,0,Belize1995,"620,140,400",3436,G.I. Generation
Belize,1995,male,5-14 years,0,28600,0,Belize1995,"620,140,400",3436,Millenials
Belize,1996,male,55-74 years,2,6971,28.69,Belize1996,"641,383,800",3545,Silent
Belize,1996,male,15-24 years,3,21349,14.05,Belize1996,"641,383,800",3545,Generation X
Belize,1996,male,35-54 years,2,16479,12.14,Belize1996,"641,383,800",3545,Boomers
Belize,1996,male,25-34 years,1,15597,6.41,Belize1996,"641,383,800",3545,Generation X
Belize,1996,female,15-24 years,0,21162,0,Belize1996,"641,383,800",3545,Generation X
Belize,1996,female,25-34 years,0,15534,0,Belize1996,"641,383,800",3545,Generation X
